Date,x_01,x_02,x_03,y_01
8/10/2011,-2.021084616,-0.76045475,-0.875041905,-0.128210819
8/11/2011,-0.298965798,-0.201353247,-0.249929318,-0.113787911
8/12/2011,-0.613696562,-0.539197739,-0.77169937,-0.137621733
8/15/2011,-0.263865839,-0.144727477,-0.201942104,-0.077324804
8/16/2011,-0.32785399,-0.125108848,-0.267579048,-0.095975277
8/17/2011,-1.332319041,-0.179841777,-0.238632067,-0.109829616
8/18/2011,-1.066769924,-0.28197701,-0.504595246,-0.11385818
8/19/2011,-0.901825106,-0.332510386,-0.472116873,-0.1456639
8/22/2011,-1.513854568,-0.275838081,-0.712929124,-0.140000839
8/23/2011,-1.001522747,-0.467287367,-0.980491505,-0.098154025
8/24/2011,-0.47585634,-0.273490118,-0.665831788,-0.103717573
8/25/2011,-0.863679408,-0.227468861,-0.37362168,-0.076975248
8/26/2011,-0.656136321,-0.469776708,-0.952408623,-0.1425684
8/29/2011,-0.468118431,-0.273425862,-0.407751927,-0.101659723
8/30/2011,0.25978169,-0.423151634,-1.014990368,-0.104442514
8/31/2011,-0.093478073,-0.207503417,-0.515631982,-0.111535665
9/1/2011,-0.617791587,-0.219061962,-0.401332751,-0.149256919
9/2/2011,-1.569395436,-0.225246382,-0.444413285,-0.151981288
9/6/2011,-0.148546188,-0.290768683,-0.791099119,-0.125674156
9/7/2011,-0.268060888,-0.279302073,-0.686305622,-0.086914026
9/8/2011,-0.735096208,-0.115411227,-0.030543733,-0.122077975
9/9/2011,-1.379400226,-0.069065825,-0.202430421,-0.141940696
9/12/2011,-1.355272653,-0.192651718,-0.487877305,-0.233003208
9/13/2011,3.758056374,0.135770784,-0.16177421,-0.215040004
9/14/2011,3.555704338,0.062893765,-0.484726792,-0.19539677
9/15/2011,3.292367923,0.030181378,-0.435437224,-0.169897749
9/16/2011,2.861131169,0.088121844,0.072385537,-0.169579258
9/19/2011,3.272926774,-0.024639885,-0.330645902,-0.199333685
9/20/2011,3.276843341,0.093582967,0.153941867,-0.230126535
9/21/2011,1.304008814,0.270099202,0.658741572,-0.227757765
9/22/2011,1.591990582,-0.167930389,-0.597813017,-0.245337877
9/23/2011,1.444669871,-0.055801082,-0.58263273,-0.235167731
9/26/2011,2.007588422,-0.267747267,-0.790153052,-0.244981934
9/27/2011,1.424588853,-0.014611243,-0.257552062,-0.241847739
9/28/2011,1.328559358,-0.044660453,-0.215353437,-0.231630932
9/29/2011,0.641389611,-0.051712802,-0.101117441,-0.236511682
9/30/2011,0.753794277,0.046218299,0.021606084,-0.221827313
10/3/2011,-0.080630031,-0.048226287,-0.483417043,-0.29113409
10/4/2011,1.809178999,-0.109708489,-0.803883898,-0.226891627
10/5/2011,2.498258142,-0.178371917,-0.787441695,-0.239804625
10/6/2011,2.431421429,-0.439367137,-0.874039778,-0.291163445
10/7/2011,1.623440354,-0.230252474,-0.719373117,-0.254565063
10/10/2011,2.202817671,-0.313010819,-0.710334466,-0.301711226
10/11/2011,-5.240561733,-0.096092744,-0.49970553,-0.177274589
10/12/2011,-5.22329107,-0.159307992,-0.394853938,-0.251099607
10/13/2011,-5.035227972,-0.184164342,-0.617904984,-0.182433525
10/14/2011,-3.938089168,-0.038363941,-0.20580781,-0.2093726
10/17/2011,-4.660596127,-0.055089184,-0.348894453,-0.238722717
10/18/2011,-3.347021164,-0.117261843,-0.335938718,-0.247363332
10/19/2011,-3.524068212,-0.227909233,-0.497852954,-0.216196065
10/20/2011,-2.437138723,-0.119298959,-0.379425734,-0.218085846
10/21/2011,-2.131963977,-0.181467601,-0.771787197,-0.254320146
10/24/2011,-1.868699303,0.04019906,0.05718794,-0.187460807
10/25/2011,-1.960975462,-0.037094024,-0.275841028,-0.25731695
10/26/2011,-0.899228965,-0.027493355,-0.533982743,-0.227165491
10/27/2011,-1.329195852,0.154249527,-0.032917704,-0.196571924
10/28/2011,-2.151262877,0.168886099,0.093615573,-0.127775211
10/31/2011,-2.658414691,0.194594704,0.399702509,-0.270460529
11/1/2011,-1.717657702,0.188086499,-0.081858552,-0.22666572
11/2/2011,-1.687064811,-0.057856091,-0.278407,-0.257296385
11/3/2011,-2.455060321,0.100392551,0.181489834,-0.222798519
11/4/2011,-2.293750639,-9.94E-05,0.158533959,-0.234536869
11/7/2011,-2.286189173,-0.024140298,-0.057392942,-0.223525231
11/8/2011,-0.372497715,-0.172280302,-0.083886886,-0.24776604
11/9/2011,0.068736675,-0.114449105,-0.256222922,-0.237590244
11/10/2011,0.229576467,-0.118509754,-0.075248541,-0.19238909
11/11/2011,0.246911895,-0.162598022,-0.23996224,-0.23214434
11/14/2011,-0.545147595,-0.111848459,0.066964914,-0.204423982
11/15/2011,-0.233774584,-0.011024199,0.062623871,-0.240044769
11/16/2011,-0.981192295,-0.079669974,0.041384878,-0.263546134
11/17/2011,-1.299317177,-0.133438605,-0.140326365,-0.247646998
11/18/2011,-1.874114745,-0.018983317,0.160978236,-0.236601416
11/21/2011,-1.82165296,-0.063039463,0.073639511,-0.166401975
11/22/2011,-1.788436386,-0.09572458,0.02095155,-0.231628347
11/23/2011,-1.75013598,-0.093203655,-0.180583374,-0.166847553
11/25/2011,-1.385063798,-0.01605425,0.224431517,-0.18810414
11/28/2011,-1.36480317,-0.028311278,0.038301907,-0.20127329
11/29/2011,-0.759981025,-0.015396249,-0.018773151,0.004364218
11/30/2011,-1.038009669,-0.032975604,-0.162266337,-0.224788959
12/1/2011,-0.884741528,0.062834125,0.266790809,-0.248405537
12/2/2011,-0.964524695,0.029681508,0.009052565,-0.196306156
12/5/2011,-1.213266646,0.045431154,-0.039358847,-0.20892532
12/6/2011,-1.10493515,0.20263865,0.416743307,-0.178469014
12/7/2011,-2.598966509,-0.223727086,-0.65156073,-0.135102391
12/8/2011,-2.71505979,-0.368438075,-1.024922778,-0.164251224
12/9/2011,-2.666862007,-0.286096534,-0.631199969,-0.202042709
12/12/2011,-2.460595926,-0.241256133,-0.483524107,-0.190690501
12/13/2011,-2.781647452,-0.191703898,-0.369501099,-0.213537742
12/14/2011,-2.636943454,-0.344578004,-0.707252654,-0.175964989
12/15/2011,-2.529178297,-0.243507641,-0.488746213,-0.180428844
12/16/2011,-2.494995655,-0.250568312,-0.3937017,-0.196927852
12/19/2011,-2.361640916,-0.345195309,-0.600065741,-0.179033824
12/20/2011,-2.33594528,-0.277841025,-0.59915093,-0.186773517
12/21/2011,-2.191872326,-0.328127919,-0.396390136,-0.200437593
12/22/2011,-2.215964786,-0.373500026,-0.698789998,-0.183165662
12/23/2011,-2.197600324,-0.318414389,-0.29651226,-0.181460501
12/27/2011,-2.054854857,-0.186903435,-0.063626764,-0.175973099
12/28/2011,-1.931017397,-0.187979877,-0.205976163,-0.172450387
12/29/2011,-2.363768564,-0.157686186,-0.300926215,-0.200650755
12/30/2011,-1.196645843,-0.216462016,-0.28492699,-0.21012408
1/3/2012,-1.928343036,-0.165089752,-0.32737858,-0.191080139
1/4/2012,-2.011844825,-0.181948963,-0.180812801,-0.177168856
1/5/2012,-1.895178669,-0.059912028,-0.114472607,-0.038278725
1/6/2012,-3.166287038,-0.367882953,-0.445075134,-0.13269361
1/9/2012,-2.959519428,-0.439466097,-0.556766737,-0.142002525
1/10/2012,-3.301266785,-0.319480193,-0.396022828,-0.130012493
1/11/2012,-2.992462426,-0.274230343,-0.389209926,-0.1259094
1/12/2012,-3.349058709,-0.288268786,-0.196180937,-0.103827373
1/13/2012,-2.712692901,-0.313964137,-0.374138245,-0.126860776
1/17/2012,-2.448690906,-0.339671549,-0.444391725,-0.177083553
1/18/2012,-2.150326262,-0.296169046,-0.508815804,-0.14063814
1/19/2012,-2.106234208,-0.332105738,-0.513599272,-0.04209571
1/20/2012,-1.940620164,-0.303486794,-0.287141126,-0.121145101
1/23/2012,-2.181565585,-0.27939909,-0.231910549,-0.128943505
1/24/2012,-2.022362277,-0.17384675,-0.19571836,-0.090836781
1/25/2012,-1.528027306,-0.04301943,0.027159576,-0.082284376
1/26/2012,-1.8590272,-0.11510806,0.069333769,-0.213235577
1/27/2012,-1.805145329,-0.118845308,-0.163972726,-0.119522362
1/30/2012,-1.768683265,-0.084254281,-0.059898412,0.006825204
1/31/2012,-1.708577871,-0.121160139,-0.218018991,-0.095967497
2/1/2012,-1.703034967,-0.111731368,-0.020320918,-0.104640051
2/2/2012,-1.622125131,-0.169892232,-0.30716549,-0.146433055
2/3/2012,-1.587942052,-0.053045388,0.11311534,-0.060232199
2/6/2012,-1.96308852,-0.155269572,-0.130570579,-0.169087204
2/7/2012,-1.743702221,-0.171374787,0.106047468,-0.122711231
2/8/2012,-1.971528643,-0.288354745,-0.268330046,-0.134329001
2/9/2012,-2.198310154,-0.253600211,0.111269232,-0.120917202
2/10/2012,-1.9089339,-0.281994893,-0.066598737,-0.172017627
2/13/2012,-1.766281347,-0.156728215,0.11333339,-0.083265437
2/14/2012,-2.181306603,-0.197288781,-0.092214271,-0.10632938
2/15/2012,-1.9482211,-0.335632173,-0.331313508,-0.174220195
2/16/2012,-1.54523024,-0.254124664,-0.238395169,-0.101097722
2/17/2012,-1.632989591,-0.320658058,-0.285220596,-0.163635195
2/21/2012,-1.556381121,-0.211613774,0.044958246,-0.117532099
2/22/2012,-1.978737546,-0.26401613,0.066003607,-0.113089594
2/23/2012,-1.300659222,-0.267647071,-0.147652315,-0.028336615
2/24/2012,-1.446008954,-0.237621193,0.032046229,-0.0527632
2/27/2012,-1.159034366,-0.237322285,-0.080068337,-0.064560366
2/28/2012,-1.154299209,-0.273535844,-0.282036628,-0.079868617
2/29/2012,-1.344995268,-0.377391502,-0.368206223,-0.083896898
3/1/2012,-1.149137147,-0.219211788,-0.048710976,-0.087933508
3/2/2012,-1.196591807,-0.220927262,-0.214880022,-0.152270242
3/5/2012,-1.896320811,-0.205468182,0.047045144,-0.073799434
3/6/2012,-0.222496575,-0.123300888,0.047471673,-0.119680482
3/7/2012,-0.052700591,-0.083697685,0.230858082,-0.122080994
3/8/2012,-0.165209856,-0.027142937,0.308396704,-0.013943422
3/9/2012,-0.026705917,-0.092670465,0.220078239,-0.0743632
3/12/2012,-0.089709797,-0.178163761,-0.058329967,-0.117869648
3/13/2012,-0.279100838,-0.408214427,-0.449533414,-0.138036994
3/14/2012,-0.572074405,-0.138145506,0.117860353,-0.051696344
3/15/2012,-0.23501905,-0.228915589,0.111903166,-0.139115121
3/16/2012,-0.322635479,-0.466088085,-0.259064086,-0.11390221
3/19/2012,-0.375298996,-0.258989919,0.138728474,-0.136090872
3/20/2012,-0.456231912,-0.113838382,0.430264376,-0.05278034
3/21/2012,-0.637059205,-0.3437353,0.016885288,-0.058914913
3/22/2012,-0.479032784,-0.328329694,0.036800779,-0.058422173
3/23/2012,-0.271065863,-0.292231805,0.033939421,-0.063294276
3/26/2012,-0.209972304,-0.201574042,0.267114065,-0.024123917
3/27/2012,-0.543093883,-0.225033025,-0.01125213,-0.053531991
3/28/2012,-0.735254342,-0.072948215,0.203034747,-0.058678548
3/29/2012,-0.293304377,-0.355309974,-0.15981668,-0.022245935
3/30/2012,-0.325953751,-0.205461702,0.110694236,-0.065532618
4/2/2012,-0.370200963,-0.352913626,-0.362511565,-0.149682584
4/3/2012,-1.055180712,-0.307285812,-0.439420801,-0.06051663
4/4/2012,-0.887923143,-0.191926411,-0.218604551,-0.059999555
4/5/2012,-1.142272104,0.041020396,0.355302185,0.033125507
4/9/2012,-1.011108695,-0.102015747,-0.292734444,-0.112788666
4/10/2012,-0.870213616,-0.161919626,-0.385751994,-0.100559031
4/11/2012,-0.517527148,-0.165022741,-0.389851377,-0.093290071
4/12/2012,-0.62338608,-0.237289072,-0.457898849,-0.022954242
4/13/2012,-0.621875125,-0.166162566,-0.149481501,-0.112769751
4/16/2012,-0.532734647,-0.211093452,-0.300787357,-0.112586737
4/17/2012,-0.522438561,-0.115350321,-0.136477143,-0.0715073
4/18/2012,-0.608367111,-0.131811586,-0.140910684,-0.063602174
4/19/2012,-0.602458359,-0.238709287,-0.315947722,-0.018553926
4/20/2012,-0.869027485,-0.201611856,-0.172041948,-0.061467308
4/23/2012,-0.799776497,-0.332807396,-0.33135648,-0.132527098
4/24/2012,-0.210624209,-0.3572732,-0.439318479,-0.074066979
4/25/2012,-0.404965938,-0.288041833,-0.307167758,-0.069004737
4/26/2012,-0.303894297,-0.30655662,-0.356606751,-0.058979147
4/27/2012,-0.253290618,-0.33279171,-0.401794046,-0.037844076
4/30/2012,-0.279239661,-0.400063514,-0.534843421,-0.053832473
5/1/2012,-0.357688614,-0.280611333,-0.368106172,-0.05924602
5/2/2012,1.997610901,-0.147166367,-0.503560446,-0.085705772
5/3/2012,1.630202208,-0.128258167,-0.522624292,-0.064571415
5/4/2012,1.390891271,-0.077192066,-0.488793018,-0.098693981
5/7/2012,1.253272805,-0.187708722,-0.50145311,-0.108728078
5/8/2012,0.989951665,-0.234581132,-0.587946103,-0.122679713
5/9/2012,1.215176799,-0.172291786,-0.558599866,-0.081015887
5/10/2012,1.144328371,-0.157589728,-0.377382508,-0.14182821
5/11/2012,0.56914866,-0.180267519,-0.387199599,-0.146513875
5/14/2012,0.45658599,-0.176603838,-0.470440636,-0.120522421
5/15/2012,0.059449278,-0.146029813,-0.344457625,-0.161165562
5/16/2012,-0.614643424,-0.254886004,-0.269024592,-0.163447666
5/17/2012,-0.349792755,-0.237041784,-0.400001985,-0.176122967
5/18/2012,-0.501128071,-0.290890601,-0.642980878,-0.140752117
5/21/2012,0.243011477,-0.323490315,-0.712072043,-0.16875313
5/22/2012,-1.030831499,-0.261580408,-0.428602286,-0.189611586
5/23/2012,-0.328436188,-0.221144577,-0.533092818,-0.162378665
5/24/2012,-0.470327578,-0.185684529,-0.476205357,-0.194754393
5/25/2012,-0.357564961,-0.246773467,-0.523073367,-0.152767051
5/29/2012,-0.782661719,-0.199234733,-0.150155718,-0.180439785
5/30/2012,-0.934314724,-0.144892102,-0.291655031,-0.130992836
5/31/2012,-1.896038931,-0.286317298,-0.108398913,-0.141135723
6/1/2012,-1.388016537,-0.401354233,-0.668189463,-0.153727111
6/4/2012,-1.442377378,-0.108258826,-0.561707026,-0.119143383
6/5/2012,-0.732828292,-0.318946637,-0.484577563,-0.129347167
6/6/2012,-0.402059845,-0.338784387,-0.411453906,-0.117324066
6/7/2012,-0.85874883,-0.360796067,-0.526122478,-0.107438207
6/8/2012,-0.707157139,-0.227790319,-0.254719498,-0.140146255
6/11/2012,-1.114075943,-0.294333898,-0.48834793,-0.177047939
6/12/2012,-0.750071305,-0.260060022,-0.404742165,-0.138193041
6/13/2012,-0.697398108,-0.247116488,-0.430824276,-0.152735096
6/14/2012,-0.727520439,-0.283877062,-0.48111806,-0.116396502
6/15/2012,-0.637499313,-0.320870999,-0.377645385,-0.075500682
6/18/2012,0.090346677,-0.323186923,-0.498291967,-0.084362116
6/19/2012,-0.107157788,-0.362831309,-0.581258715,-0.081122294
6/20/2012,-0.246430018,-0.183340092,-0.151694744,-0.09671791
6/21/2012,-0.43163633,-0.371304104,-0.469865675,0.004164617
6/22/2012,-0.482759286,-0.12835293,0.040103566,-0.04179147
6/25/2012,-0.335220602,-0.272504697,-0.583076258,-0.083861817
6/26/2012,-0.160193907,-0.258248156,-0.256353451,-0.077172064
6/27/2012,-0.2539239,-0.213850935,-0.344020843,-0.063172879
6/28/2012,-1.602633967,-0.637399747,-1.010441218,0.003135634
6/29/2012,-1.474619957,-0.431393507,-0.402881063,-0.046315287
7/2/2012,-1.571877693,-0.491725211,-0.724149113,-0.038972695
7/3/2012,-1.558436474,-0.482916325,-0.550569745,-0.032838089
7/5/2012,-1.428570384,-0.348362807,-0.259472234,0.039571031
7/6/2012,-1.389910955,-0.347712768,-0.254416497,-0.043329316
7/9/2012,-1.245253192,-0.240625949,-0.095861865,-0.044250384
7/10/2012,-1.373015591,-0.319454663,-0.243948715,-0.004215783
7/11/2012,-1.436010838,-0.336688383,-0.265966802,-0.013129759
7/12/2012,-1.307857845,-0.285872846,-0.514726581,-0.03885649
7/13/2012,-1.0705274,-0.25027989,-0.124160336,-0.02077962
7/16/2012,-1.106161368,-0.26507364,-0.424687971,-0.046952027
7/17/2012,-0.818803936,-0.19749622,-0.123944587,-0.024967125
7/18/2012,-0.696432165,-0.249680306,-0.309697694,-0.024475709
7/19/2012,-0.988560843,-0.176807586,0.003169943,-0.011764961
7/20/2012,-1.336436527,-0.141862262,-0.102512962,-0.040849766
7/23/2012,-0.964477823,-0.181951334,-0.116197465,-0.030928512
7/24/2012,-1.050838826,-0.172116661,-0.200177354,-0.035010487
7/25/2012,-0.680158,-0.21498666,-0.219252031,-0.035828834
7/26/2012,-0.319650992,-0.293215442,-0.545614951,-0.016442991
7/27/2012,-0.766396945,0.014139264,0.544001247,-0.021752132
7/30/2012,-1.256649133,-0.017359998,0.43046004,-0.007376089
7/31/2012,-0.659191392,-0.076786867,0.145748876,-0.079453686
8/1/2012,-0.90615276,0.055444596,0.213259381,-0.064321951
8/2/2012,-0.972186407,-0.156962756,-0.095686077,-0.056454345
8/3/2012,0.030373205,-0.08797309,0.065404833,-0.044496693
8/6/2012,-0.581566579,-0.252830663,-0.181886103,-0.09249595
8/7/2012,-0.746028428,-0.172326749,-0.034049717,-0.092395926
8/8/2012,-0.282384766,-0.236727162,-0.182494138,-0.076827483
8/9/2012,-0.501067816,-0.163892306,-0.126153449,-0.034979043
8/10/2012,-0.280208196,-0.244535756,-0.237306374,-0.066726079
8/13/2012,-0.136136963,-0.336449978,-0.35945151,-0.074844309
8/14/2012,-0.763882521,-0.427649211,-0.576389866,-0.085758335
8/15/2012,-0.556725258,-0.348853387,-0.417039944,-0.074359293
8/16/2012,-0.426020195,-0.251888737,-0.310471028,-0.059839066
8/17/2012,-0.034930861,-0.242697636,-0.347931614,-0.054072508
8/20/2012,-0.125254248,-0.348110294,-0.417833484,-0.069098207
8/21/2012,-0.681152899,-0.180186189,-0.006095668,-0.016229885
8/22/2012,-0.78827004,-0.225655967,-0.17112401,-0.039307794
8/23/2012,-0.881768305,-0.344551125,-0.431430283,0.024848424
8/24/2012,-2.120996905,-0.48759172,-1.041964652,-0.058965566
8/27/2012,-2.362388467,-0.479744599,-1.07012866,-0.062455862
8/28/2012,-2.133682407,-0.473055496,-1.153514436,-0.095038822
8/29/2012,-1.938439654,-0.316936751,-0.834848231,-0.039581137
8/30/2012,-1.909537715,-0.21634408,-0.616753577,-0.029073536
8/31/2012,-1.692566884,-0.392221721,-0.709233619,-0.061346732
9/4/2012,-1.639205773,-0.345749829,-0.748538392,-0.059920975
9/5/2012,-1.591787628,-0.408192869,-0.953977094,-0.086654123
9/6/2012,-1.314079094,-0.333096196,-0.552715653,0.017682122
9/7/2012,-1.267866769,-0.388339106,-0.819584614,-0.055076177
9/10/2012,-1.062168386,-0.34935968,-0.759860436,-0.049892584
9/11/2012,-1.029756084,-0.385589022,-0.927188904,-0.069831501
9/12/2012,-1.103040467,0.170389843,-0.067387831,-0.020101651
9/13/2012,-0.860468778,-0.379230559,-0.684977561,-0.045023322
9/14/2012,-1.181916879,-0.354691348,-0.533726971,-0.060484206
9/17/2012,-1.208481532,-0.279314243,-0.589662341,-0.075100853
9/18/2012,-1.284005384,-0.250876598,-0.368348418,-0.064016967
9/19/2012,-1.521347465,-0.165089018,-0.386267177,-0.065833097
9/20/2012,-1.270955042,-0.152754312,-0.179343591,-0.044341408
9/21/2012,-1.433475858,-0.157383023,0.003988225,-0.052267344
9/24/2012,-0.679202339,-0.072039859,0.306087512,-0.063849101
9/25/2012,-1.678865503,-0.168723305,0.178773156,-0.069298335
9/26/2012,-0.525835645,-0.139417985,-0.317498823,-0.025246449
9/27/2012,-0.591130268,-0.191826008,-0.213230064,-0.049748463
9/28/2012,-0.605994384,-0.054700076,0.136616828,-0.049138871
10/1/2012,-0.700862478,-0.105215114,0.064307247,-0.05757599
10/2/2012,-0.609392593,-0.142006857,-0.370487387,0.006319187
10/3/2012,-0.487697349,-0.232704172,-0.494386452,-0.061692976
10/4/2012,-0.601987681,-0.189169352,-0.234424261,-0.079469265
10/5/2012,-0.68880478,-0.182381475,-0.218824416,-0.046885292
10/8/2012,-0.67478924,-0.215621598,-0.389314263,-0.035418662
10/9/2012,-0.889412181,-0.170546342,-0.078490852,-0.049298047
10/10/2012,-0.882371063,-0.107769254,-0.063388949,-0.045362845
10/11/2012,-1.081969301,-0.218962064,-0.312483237,-0.018960355
10/12/2012,-0.70635394,-0.256274206,-0.407327764,-0.03513087
10/15/2012,-0.603165893,-0.270633608,-0.425792953,-0.032022379
10/16/2012,-0.525572806,-0.350994929,-0.514805323,-0.067331137
10/17/2012,-0.580112558,-0.387060404,-0.517859752,-0.054608368
10/18/2012,-0.847870467,-0.148475201,-0.127932057,-0.073822347
10/19/2012,-0.387527876,-0.356332903,-0.462529384,-0.059802576
10/22/2012,0.639703675,0.060397946,0.019149176,-0.038466756
10/23/2012,0.876176286,-0.019187906,-0.168694153,-0.018075384
10/24/2012,0.787258658,-0.143422987,-0.331466166,-0.09145442
10/25/2012,0.466314147,0.034206966,0.028554442,-0.062436698
10/26/2012,0.49935336,0.00890224,-0.041116081,-0.038151302
10/29/2012,0.514362838,-0.034758431,-0.163954486,-0.042291058
10/30/2012,0.494768448,-0.068426263,-0.017768916,-0.064547038
10/31/2012,0.625051566,-0.225002549,-0.310149658,-0.046564977
11/1/2012,0.638323337,-0.067730632,-0.099764679,-0.028276381
11/2/2012,0.418324455,-0.030082271,-0.142935104,-0.028302581
11/5/2012,0.632192554,-0.262341766,-0.552516954,-0.085575698
11/6/2012,0.176062183,-0.011090629,-0.039975545,0.014014525
11/7/2012,0.402353348,-0.066562133,-0.134296755,-0.043398486
11/8/2012,-0.076157082,-0.029292721,-0.284212563,-0.047451709
11/9/2012,0.199974978,-0.060380985,-0.151524484,-0.042302836
11/12/2012,-0.138622927,-0.21115573,-0.446703722,-0.034914436
11/13/2012,-0.041918739,-0.209813062,-0.460579743,-0.03283066
11/14/2012,-0.589791623,-0.070390285,-0.102656719,-0.059991695
11/15/2012,-0.146373664,0.060214506,-0.012816593,-0.029250496
11/16/2012,0.371044463,-0.106095341,-0.29862626,-0.049772835
11/19/2012,-2.392854031,-0.207158714,0.032082445,-0.029742251
11/20/2012,-2.142267197,-0.225630084,0.008796437,-0.046665664
11/21/2012,-1.921052029,-0.199641661,0.015161616,-0.027265517
11/23/2012,-1.741083672,-0.103192054,0.189691396,-0.027566955
11/26/2012,-1.549693678,-0.085855312,0.214852811,-0.008168794
11/27/2012,-1.714754357,-0.173781358,0.082990385,-0.01354256
11/28/2012,-1.464868694,-0.219393348,-0.009095407,-0.021810713
11/29/2012,-1.60787711,-0.145783251,0.046418319,-0.018182566
11/30/2012,-1.686098461,-0.17237517,-0.032751132,-0.031387931
12/3/2012,-1.507505357,-0.12549737,0.034118488,-0.015507805
12/4/2012,-1.288455382,-0.168996355,-0.050547971,-0.017365724
12/5/2012,-1.447968679,-0.185301715,-0.194387823,-0.018229739
12/6/2012,-1.48582652,-0.164842994,-0.146480523,-0.000665905
12/7/2012,-1.160093138,-0.153944925,0.107967579,-0.03480848
12/10/2012,-1.157153201,-0.133643942,-0.058205893,-0.023169373
12/11/2012,-1.02242442,-0.183976856,-0.148401271,-0.029820818
12/12/2012,-0.863028596,-0.204357624,-0.212281339,-0.034047838
12/13/2012,-0.877249119,-0.175685751,-0.204191067,-0.003143298
12/14/2012,-0.471074036,-0.252585476,-0.264099436,-0.049313407
12/17/2012,-0.367391517,-0.302887209,-0.47280062,-0.049709302
12/18/2012,-1.543651102,-0.019015653,0.045657986,-0.024613329
12/19/2012,-1.496373107,-0.087795837,-0.02060559,-0.032839003
12/20/2012,-1.72134385,-0.072245762,0.001782822,-0.047037416
12/21/2012,-1.409891557,-0.164243465,-0.170159411,-0.044528684
12/24/2012,-1.155426816,-0.135865003,-0.072590885,-0.029966153
12/26/2012,-1.321959631,-0.102379534,-0.034243351,-0.016328441
12/27/2012,-1.410988303,-0.186733039,-0.181412374,-0.028431584
12/28/2012,-1.243343941,-0.134549333,-0.228331986,0.001045013
12/31/2012,-0.362128158,-0.234674309,-0.471641304,-0.033450194
1/2/2013,-0.741266665,-0.304625389,-0.572372508,-0.03790514
1/3/2013,-0.934942641,-0.188898773,-0.467493902,-0.0125004
1/4/2013,-0.577068435,-0.225460578,-0.375971219,-0.020904197
1/7/2013,-0.535329258,-0.26295329,-0.509901211,-0.011768021
1/8/2013,-0.306558219,-0.227248739,-0.498666659,-0.008419607
1/9/2013,-0.330531203,-0.353635141,-0.596302947,-0.02728431
1/10/2013,-0.48680078,-0.255152726,-0.544768904,-0.044015779
1/11/2013,-0.328264192,-0.18009213,-0.485490235,-0.014770741
1/14/2013,-0.581863849,-0.318469667,-0.535922577,-0.00866044
1/15/2013,-0.363727848,-0.260393475,-0.569536954,-0.019256486
1/16/2013,-0.05445158,-0.28510082,-0.724507765,-0.061877215
1/17/2013,0.117172682,0.095839663,0.599902166,-0.007603226
1/18/2013,0.125658999,0.100288691,0.498418572,-0.013371261
1/22/2013,0.076664212,0.105191406,0.483997126,-0.013906929
1/23/2013,-0.197132737,-0.060697628,0.280820168,-0.019339893
1/24/2013,-0.195196422,-0.198811785,-0.074197374,-0.045964825
1/25/2013,0.002573251,-0.230541099,0.116246507,-0.040531148
1/28/2013,-0.289694496,-0.231530258,0.053033287,-0.006694937
1/29/2013,-0.369890084,-0.244842621,0.021620594,-0.007277213
1/30/2013,-0.391941252,-0.176462574,0.043666995,-0.034396928
1/31/2013,-0.031040295,-0.14564737,-0.104732813,-0.020200927
2/1/2013,-0.109284618,-0.031686995,-0.123855664,-0.018004221
2/4/2013,-0.43780259,-0.208950446,-0.298294847,-0.038632747
2/5/2013,-0.191897286,-0.05615095,-0.007792829,0.003968997
2/6/2013,-0.369553989,-0.129401478,-0.158878988,-0.018674856
2/7/2013,-0.30232777,-0.094738936,-0.12614685,-0.025541549
2/8/2013,-0.159204022,-0.130599179,-0.070729284,-0.038225742
2/11/2013,-0.184980549,-0.146688899,-0.246224688,-0.034360905
2/12/2013,0.006248744,-0.171261951,-0.284880588,-0.030360039
2/13/2013,0.016938118,-0.092134876,-0.137320739,-0.015410271
2/14/2013,0.024673051,-0.122614675,-0.194773623,-0.011316509
2/15/2013,-1.18408692,-0.131882512,-0.184023054,-0.028003894
2/19/2013,-1.287405267,-0.119943657,-0.22362715,-0.015513465
2/20/2013,-1.678649547,-0.071249691,-0.113783132,-0.005889907
2/21/2013,-1.012293448,-0.116254756,-0.190262654,-0.018995652
2/22/2013,-0.620144645,0.00772323,0.033383433,-0.011453972
2/25/2013,-0.937398919,-0.016641807,0.0328872,-0.021759845
2/26/2013,-0.636064795,-0.073017081,-0.217040823,-0.026991065
2/27/2013,-0.511452243,0.00328404,-0.103690234,0.004872862
2/28/2013,-0.542963104,-0.033986726,-0.045143733,-0.002816224
3/1/2013,-0.516211612,-0.140519757,-0.109448598,-0.017210601
3/4/2013,-0.534651211,-0.122939977,-0.112984028,-0.028189699
3/5/2013,-0.680301771,-0.170562134,-0.302055419,-0.025518035
3/6/2013,-0.215864283,-0.243063563,-0.371390849,-0.036658041
3/7/2013,-0.528478496,-0.298357171,-0.368494469,-0.015570249
3/8/2013,-0.18454681,-0.298433763,-0.159479787,-0.024786521
3/11/2013,-0.236462584,-0.221405944,-0.11028721,-0.015717842
3/12/2013,-0.395252532,-0.21530333,-0.075700059,-0.025476777
3/13/2013,-0.328551023,-0.18689372,-0.104445254,-0.030390752
3/14/2013,-0.527080611,-0.065921195,0.051594511,-0.046167063
3/15/2013,-0.250614423,-0.119423268,0.097874048,-0.027894836
3/18/2013,-0.566589189,-0.277190793,-0.564970487,-0.052983364
