Date,lag_01,lag_02,lag_03,x_01,x_02,y_01,y_02,y_03,y_04,y_05,y_06,y_07
10/16/2014,-0.2123674,-0.27626492,0.465132107,-0.762166968,-0.061846347,-0.077897554,-0.051300815,-0.023041058,-0.326551469,-0.033285526,0.175289096,-0.042893615
10/17/2014,-0.078111977,-0.080289664,0.533078306,-1.699891817,0.052598731,-0.036578198,-0.013032087,0.124238825,-0.098879609,-0.024337955,0.368360439,0.317214116
10/20/2014,-0.148279729,-0.19712929,0.315698851,-0.748092081,-0.142840193,-0.214512639,-0.024492886,0.020859287,-0.175176683,-0.02674652,0.197167733,-0.447106556
10/21/2014,-0.212112145,-0.280871686,0.123288107,-1.319916482,-0.202225617,-0.285851791,-0.059382046,-0.037613572,-0.274263632,-0.028221517,0.074783763,-0.520812736
10/22/2014,-0.242453833,-0.361968404,-0.754908542,-1.23988333,-0.281341033,-0.487125469,-0.063703049,-0.132015156,-0.332666661,-0.02612333,-0.010769742,-0.974991767
10/23/2014,-0.138685301,-0.185070639,-0.502936763,-1.243473279,-0.209395616,-0.431548057,-0.047280182,-0.033259383,-0.175140128,-0.032437309,0.053525044,-0.664243591
10/24/2014,-0.122792486,-0.152896752,-0.269488611,-1.153959348,-0.127091051,-0.245301357,-0.031653216,0.053558938,-0.148780342,-0.022681803,0.105708421,0.509166473
10/27/2014,-0.20005933,-0.268885812,-0.71793694,-1.011654499,-0.234005448,-0.479801634,-0.036241014,-0.02263496,-0.250249038,-0.027444387,-0.020774829,-0.198960222
10/28/2014,-0.378346567,-0.50626106,-0.897940643,-0.948109217,-0.474397773,-0.630587861,-0.099678711,-0.21913364,-0.453487702,-0.028728344,-0.298602686,-0.043644524
10/29/2014,-0.121837246,-0.143114263,-1.105838015,-0.896303928,-0.360938482,-0.635850598,-0.028116034,-0.093304404,-0.162461849,-0.023703248,-0.086361678,-0.497177711
10/30/2014,-0.261406238,-0.323650723,-1.241319412,-0.679255978,-0.434020765,-0.685238038,-0.066691044,-0.196323445,-0.320553012,-0.031367304,-0.233406223,-0.969075546
10/31/2014,-0.301406386,-0.405183653,-1.629776935,-0.856893131,-0.448931087,-0.785158028,-0.052470271,-0.163467843,-0.24956555,-0.026044848,-0.295642238,-1.300835302
11/3/2014,-0.20110678,-0.257147311,-1.532122751,-1.087925309,-0.398680221,-0.635503091,-0.039607415,-0.194123355,-0.205498926,-0.028152418,-0.189077487,-0.586167584
11/4/2014,-0.194540216,-0.247425425,-2.012573659,-0.765619023,-0.382775022,-0.674482287,-0.057921186,-0.233142283,-0.260179359,-0.027049344,-0.213485481,-1.059491534
11/5/2014,-0.247288599,-0.325672307,-2.125749493,-0.890012766,-0.455516919,-0.757921909,-0.063205572,-0.29530832,-0.291955779,-0.02760519,-0.290204986,-1.216315806
11/6/2014,-0.049727885,-0.007445037,-1.209041897,-0.883522758,-0.258370103,-0.580961993,-0.007339329,-0.099673812,-0.030207669,-0.032401189,-0.035902649,-0.602660887
11/7/2014,-0.297349968,-0.391876185,-2.24440288,-0.875114158,-0.509865699,-0.935381981,-0.062404244,-0.280092382,-0.332854092,-0.026797844,-0.373293207,-2.212175815
11/10/2014,-0.192942785,-0.248461272,-1.977051206,-0.85540083,-0.497947445,-0.81912687,-0.043708678,-0.256482414,-0.214001774,-0.02804079,-0.256712189,-1.73433151
11/11/2014,-0.196872725,-0.250237192,-2.048577209,-0.904029,-0.487250692,-0.798494246,-0.048638278,-0.219951514,-0.213169634,-0.02696967,-0.279677399,-1.460121873
11/12/2014,-0.161478519,-0.192998185,-1.925623703,-0.969026812,-0.552305636,-0.707216888,-0.03135731,-0.192459582,-0.150542669,-0.028402205,-0.26065437,-1.72809019
11/13/2014,-0.145754223,-0.166666793,-1.483432895,1.680459192,-0.207833531,-0.814742303,-0.065842927,-0.002302758,-0.158853622,-0.030598802,-0.061577648,-1.341107253
11/14/2014,-0.241923684,-0.324878534,-1.36768382,1.352874919,-0.304789624,-0.83810414,-0.029223051,-0.069345457,-0.261718425,-0.025163198,-0.128835949,-2.70428884
11/17/2014,-0.152642974,-0.188387742,-1.454360677,1.115450137,-0.234356304,-0.757357468,-0.030557896,-0.063129522,-0.163558283,-0.027019292,-0.058021388,-1.678547422
11/18/2014,-0.219320704,-0.299201293,-1.443857656,0.736648503,-0.378093351,-0.915412734,-0.055326156,-0.134759202,-0.294986869,-0.026196561,-0.132890509,-2.111163139
11/19/2014,-0.08660649,-0.086038665,-0.94371539,0.748175586,-0.206624266,-0.697914412,-0.024878149,-0.069598587,-0.173632861,-0.027313475,-0.028525149,-1.701736619
11/20/2014,-0.080271076,-0.053077281,0.030913521,1.215292458,-0.159052971,-0.631434306,-0.07499819,-0.03211647,-0.198794993,-0.031771194,-0.017412667,-1.129788376
11/21/2014,-0.10917013,-0.114785881,-0.497322293,0.826170136,-0.23223749,-0.723371133,-0.033974343,-0.010293223,-0.193002799,-0.024131776,-0.00418506,-1.916409776
11/24/2014,-0.04583587,0.0016296,-0.046112877,0.820503559,-0.190440465,-0.52613918,-0.022642405,0.002694802,-0.112296564,-0.027137232,0.032543611,-0.614894799
11/25/2014,-0.081165343,-0.080763006,-0.244121896,0.533523403,-0.228487582,-0.494261602,-0.032326137,-0.048504178,-0.166566697,-0.030656581,0.056007676,-1.222544648
11/26/2014,-0.021899543,-0.027512087,-0.296797417,0.269771969,-0.098652579,-0.405822771,-0.048966504,-0.018144649,-0.119422792,-0.024588134,0.111040607,-0.959135655
11/28/2014,-0.262032124,-0.377488364,-0.750700149,-0.524795263,-0.202025631,-0.463340295,-0.042935619,-0.084926608,-0.264515749,-0.028013736,-0.110444966,-1.682815415
12/1/2014,-0.314142765,-0.497662942,-1.31504616,-0.217599894,-0.42392192,-0.771268973,-0.140557184,-0.246646019,-0.429146116,-0.03009492,-0.227300156,-2.269229639
12/2/2014,-0.21464017,-0.290206217,-0.454657995,-0.147095148,-0.31748467,-0.615541559,-0.120982353,-0.159592735,-0.278278854,-0.025484073,-0.116275561,-1.570771252
12/3/2014,-0.118734811,-0.13274109,-0.32162786,-0.192075123,-0.177731828,-0.485413699,-0.077404846,-0.06384058,-0.130001162,-0.032756348,-0.010556899,-1.339262513
12/4/2014,-0.459381367,-0.609274284,-0.267024963,-0.193770482,-0.454346241,-0.630628658,-0.245899892,-0.414550411,-0.536210213,-0.032685495,-0.390906498,-1.830780472
12/5/2014,-0.13486531,-0.09615875,0.14598707,-0.515146676,-0.227987617,-0.473047001,-0.124531469,-0.176885767,-0.18610107,-0.026174715,-0.096623998,-0.999689006
12/8/2014,-0.113325186,-0.113939498,-0.756919212,-1.081354558,-0.184803157,-0.512002196,-0.091099786,-0.098515232,-0.129046464,-0.033543647,-0.046602128,-1.27655528
12/9/2014,-0.032898412,-0.016702002,0.138557182,-0.691219707,-0.184457168,-0.39807508,-0.054842451,-0.000319175,-0.055621839,-0.028514799,0.04195181,-0.834869043
12/10/2014,-0.28054146,-0.354406457,-0.467703506,-0.796453536,-0.261995388,-0.595398033,-0.134065461,-0.211418847,-0.327369436,-0.0317362,-0.218926954,-1.366207936
12/11/2014,-0.0260478,0.027856716,0.105286273,-1.099428596,-0.098628763,-0.292884907,-0.028601387,0.062025309,-0.045403633,-0.032462714,0.106056998,0.078126052
12/12/2014,-0.29829023,-0.475399718,-2.052811173,-1.075517893,-0.541961324,-0.99389966,-0.128104473,-0.202418193,-0.388806343,-0.024282365,-0.348084907,-2.785459415
12/15/2014,-0.085844974,-0.228360319,-2.141212466,-1.220213912,-0.344666537,-0.626972261,-0.048303588,-0.018390373,-0.126343338,-0.031314769,-0.101622204,-2.204268768
12/16/2014,-0.325789422,-0.569721852,-1.889215149,0.381455473,-0.552921344,-0.762269519,-0.143604945,-0.250834153,-0.40700191,-0.030207504,-0.409483048,-3.034389736
12/17/2014,-0.135569602,-0.280919358,-2.01491406,1.148985412,-0.613847745,-0.915122465,-0.103345751,-0.24252947,-0.308754363,-0.033858362,-0.377090462,-3.866263192
12/18/2014,-0.117638063,-0.193155606,-1.425716323,0.075358565,-0.546815432,-0.76609991,-0.141053577,-0.265763776,-0.223325277,-0.037227751,-0.237529084,-1.940682244
12/19/2014,-0.144583702,-0.264521198,-1.326932962,0.02879836,-0.544589621,-0.633520245,-0.114869385,-0.221574198,-0.232878082,-0.025694518,-0.315970308,-2.265618656
12/22/2014,-0.253923225,-0.542666377,-3.238268634,-0.088766979,-0.694735128,-1.062590208,-0.138012483,-0.33383373,-0.401992016,-0.025655424,-0.416491336,-4.553430062
12/23/2014,-0.156550595,-0.281213306,-1.930020676,0.056417669,-0.499395148,-0.880028129,-0.100126702,-0.237113188,-0.221907092,-0.030031643,-0.367563116,-2.94130209
12/24/2014,-0.139766807,-0.266972964,-1.895558538,0.140059499,-0.511854281,-0.819867115,-0.088033334,-0.291767566,-0.170989952,-0.03217046,-0.353473058,-3.338469959
12/26/2014,-0.064949268,-0.154801888,-1.57166746,-0.12000549,-0.470138237,-0.841162025,-0.067334325,-0.186876522,-0.063694239,-0.019629918,-0.204747171,-2.751798224
12/29/2014,-0.067624847,-0.193795939,-2.04023288,-0.065703813,-0.460650995,-0.924290119,-0.085798574,-0.229115168,-0.105834266,-0.022987877,-0.270693187,-3.439841823
12/30/2014,-0.075266374,-0.195686877,-2.129707652,-0.103226693,-0.401990972,-0.828761119,-0.09475718,-0.202017183,-0.185292641,-0.03314604,-0.225349314,-3.773846293
12/31/2014,-0.143037773,-0.244192146,-1.005037834,-0.301498658,-0.309365806,-0.723538643,-0.089790347,-0.176628383,-0.096335637,-0.032724065,-0.270075016,-3.119021285
1/2/2015,-0.084014372,-0.133375711,-0.312255222,-0.815189402,-0.218929632,-0.516145499,-0.081848495,-0.090771616,-0.063626938,-0.021616948,-0.043229293,-2.24780679
1/5/2015,-0.028060998,-0.079765428,-0.189979866,-1.020113304,-0.214042339,-0.418940385,-0.052230728,-0.049247135,0.042522817,-0.027242899,0.078950459,-1.331926357
1/6/2015,-0.090937854,-0.200083947,-0.608397146,-0.415451156,-0.328560778,-0.675594451,-0.083413697,-0.115438221,-0.128705978,-0.028626093,0.019330382,-1.621141413
1/7/2015,-0.118748142,-0.332412674,-1.964832439,0.079434169,-0.347996329,-0.699904145,-0.092382654,-0.144372763,-0.295434887,-0.025606312,-0.089294209,-3.254379024
1/8/2015,-0.02479398,-0.081792476,-0.681543842,-0.321012486,-0.245538686,-0.497128868,-0.020629684,-0.017792733,-0.012653157,-0.030732512,0.116224768,-1.904521728
1/9/2015,-0.041985228,-0.101850951,-0.290955741,-0.494295507,-0.210700231,-0.422958217,-0.0570871,0.019698144,-0.005672296,-0.020050946,0.134066167,0.383797121
1/12/2015,-0.071256866,-0.148725286,-0.959997334,0.227256023,-0.208690556,-0.476090949,-0.056678698,0.016481707,-0.100042227,-0.026880246,0.085087331,0.089149356
1/13/2015,-0.072894268,-0.111274453,-0.999530562,-2.173666405,-0.064771187,0.087071291,-0.041375573,0.055163858,-0.081214791,-0.026021207,0.181310451,1.206258761
1/14/2015,-0.044486795,-0.081272326,-0.607437021,-1.728485718,-0.038071444,0.074806673,-0.049116916,0.040519076,-0.023994304,-0.023924288,0.181291482,-0.963476564
1/15/2015,-0.344948219,-0.598334074,-1.912439125,-1.546184084,-0.412990614,-0.434884205,-0.139793424,-0.178965309,-0.399110218,-0.035839571,-0.264727703,-2.38595937
1/16/2015,-0.204139966,-0.322899022,-0.668445942,-1.48352051,-0.298957251,-0.201652377,-0.105835845,-0.106239685,-0.255007871,-0.022770152,-0.113426943,-1.564790288
1/20/2015,-0.27382413,-0.484034394,-1.689804682,-1.433749817,-0.294163179,-0.295100125,-0.1129561,-0.185461114,-0.361415694,-0.026538495,-0.221664949,-2.632991874
1/21/2015,-0.222232638,-0.414462338,-1.607296375,-1.12036094,-0.251391792,-0.225661143,-0.122135775,-0.232679742,-0.36626986,-0.02512567,-0.236533155,-2.984262957
1/22/2015,-0.070962154,-0.076330875,-0.086865658,-1.260574426,-0.339098718,-0.252407187,-0.086124714,-0.039470504,-0.058786329,-0.030733841,0.004072992,-0.814351334
1/23/2015,-0.238496442,-0.387268015,-1.303882977,-1.333642428,-0.297259678,-0.318670458,-0.113089556,-0.206253055,-0.290540471,-0.022928431,-0.173529412,-1.799761752
1/26/2015,-0.125153959,-0.227004942,-1.345743866,-1.28098177,-0.190154071,-0.172468644,-0.07921911,-0.126978628,-0.191969801,-0.026184662,-0.086352326,-2.079752252
1/27/2015,-0.029862408,0.01540857,0.030000721,-1.156812218,-0.003981463,0.079861866,-0.04888199,-0.031023159,0.01528033,-0.025194879,0.09545816,-0.533981235
1/28/2015,-0.232919014,-0.412777817,-1.653634811,-1.517463885,-0.20437923,-0.181002182,-0.110806101,-0.219214465,-0.291703302,-0.024842395,-0.167402768,-1.834621743
1/29/2015,-0.008359707,0.014910652,-0.407920599,-1.355175651,-0.119573652,-0.012974097,-0.052699104,-0.030948287,0.008033976,-0.027159534,0.110930865,-0.407689636
1/30/2015,-0.227889484,-0.348468469,-1.050770999,-1.354881424,-0.125326636,-0.266919568,-0.089289157,-0.163749253,-0.203523771,-0.027263869,-0.158463218,-1.707923676
2/2/2015,-0.30027964,-0.534047412,-2.22861571,-1.080005808,-0.161857238,-0.493200645,-0.147695609,-0.332502141,-0.502252282,-0.028048074,-0.360888704,-3.204327053
2/3/2015,-0.162037905,-0.257604991,-1.312946191,-0.836967205,-0.494284872,-0.499863928,-0.107558072,-0.254051914,-0.263947851,-0.025905794,-0.218412943,-2.10939471
2/4/2015,-0.179675226,-0.284778028,-1.728079258,-0.717885367,-0.259283445,-0.279570571,-0.077576068,-0.242358745,-0.228545412,-0.025793506,-0.213388841,-1.556326518
2/5/2015,-0.489549248,-0.802328943,-2.211488749,-0.659705367,-0.545477245,-0.685653441,-0.264664604,-0.6295451,-0.738094812,-0.039347134,-0.716590391,-2.839601519
2/6/2015,-0.127101651,-0.271302216,-1.967304622,-0.917102098,-0.456922816,-0.469396793,-0.10055478,-0.39342088,-0.313110505,-0.022930596,-0.363766715,0.027067039
2/9/2015,-0.205387197,-0.336193501,-2.944036913,-0.767527708,-0.557566431,-0.714219417,-0.125626847,-0.362143862,-0.305294379,-0.0272523,-0.472740211,-2.224664612
2/10/2015,-0.157609128,-0.223830756,-2.74921653,-0.778230321,-0.516264566,-0.626185415,-0.10187757,-0.349020399,-0.218867229,-0.024487689,-0.487765379,0.032887287
2/11/2015,-0.076474065,-0.113123119,-0.850396211,-0.764408743,-0.14361159,-0.131842658,-0.064254032,-0.066547201,-0.105915836,-0.027296804,0.0064816,1.381589561
2/12/2015,-0.192406078,-0.273624418,-1.564933206,-0.783096749,-0.165355766,-0.229163228,-0.053709807,-0.141208625,-0.280703952,-0.030191384,-0.118337966,0.417996458
2/13/2015,-0.325504641,-0.56525855,-2.765624138,-0.589500523,-0.642533562,-0.838023195,-0.133041477,-0.49724901,-0.547300618,-0.024705519,-0.457763892,-1.0866947
2/17/2015,0.07820335,0.18439197,-0.225160789,-0.705125308,-0.17172119,-0.334883859,-0.012443239,0.002111953,0.105947405,-0.024892004,0.086067914,1.81158662
2/18/2015,-0.198768366,-0.322809024,-1.375006785,-0.644464527,-0.339032819,-0.448578983,-0.115570554,-0.268694997,-0.378078427,-0.027442511,-0.266652979,0.535707972
2/19/2015,-0.21129224,-0.301089931,-1.511678862,-0.59716138,-0.47880289,-0.523624475,-0.139109911,-0.299809729,-0.289664804,-0.031318061,-0.312578984,0.932955326
2/20/2015,-0.027788921,0.030658826,-0.559970115,-0.579069632,-0.342092703,-0.376791014,-0.072676811,-0.130818512,-0.028611699,-0.024741429,-0.046571216,2.004526922
2/23/2015,0.032007351,0.094019312,-0.684260062,-0.557983735,-0.171646352,-0.183055032,-0.039380847,0.005543975,0.048934914,-0.025821001,0.095400038,1.661135756
2/24/2015,-0.168758683,-0.204454272,-0.470841318,-0.695422367,-0.156353171,-0.22825306,-0.101323803,-0.139947466,-0.193388796,-0.02650355,0.006922236,1.650929367
2/25/2015,-0.294189037,-0.444630639,-1.24794164,-0.445291695,-0.265158457,-0.422019635,-0.139784365,-0.274571794,-0.386905764,-0.028313437,-0.186546914,0.219773497
2/26/2015,-0.116114544,-0.181172651,-1.210392298,-0.399648261,-0.207241035,-0.249516082,-0.077647919,-0.158419036,-0.145031316,-0.028836103,-0.134767221,0.152052274
2/27/2015,-0.361466704,-0.590056861,-2.454624702,-0.630417459,-0.481725153,-0.598145469,-0.149074742,-0.376535352,-0.462706848,-0.027809709,-0.44043956,-1.381816571
3/2/2015,-0.243119828,-0.364780444,-1.792836204,-0.758285594,-0.523752338,-0.70784201,-0.113935879,-0.399593656,-0.345892549,-0.028733564,-0.405646588,-0.930458461
3/3/2015,-0.124441703,-0.183891923,-1.16912671,-0.808529481,-0.322446281,-0.497594566,-0.084041304,-0.252459687,-0.190318287,-0.026924648,-0.261182296,-0.269400326
3/4/2015,-0.106362814,-0.151198642,-1.318895421,-0.657040838,-0.321325435,-0.456650838,-0.082597256,-0.195257508,-0.163916993,-0.028471886,-0.263691006,-1.033367227
3/5/2015,-0.426986126,-0.700050898,-2.931269923,-1.062294506,-0.646691714,-0.880078033,-0.293777103,-0.448473158,-0.60339693,-0.038400738,-0.637082341,-2.527039327
3/6/2015,-0.098179741,-0.096414571,-1.379506266,-1.190459916,-0.490653104,-0.541340321,-0.090251737,-0.273293096,-0.118721686,-0.025916281,-0.261398274,-0.658257313
3/9/2015,-0.127154831,-0.118296089,-0.904052974,-1.480410099,-0.287215193,-0.322742739,-0.087133682,-0.205822012,-0.108502779,-0.027964382,-0.129304881,0.019980089
3/10/2015,-0.19570578,-0.265094293,-1.282104376,-0.710314103,-0.339517882,-0.43063575,-0.111372531,-0.304913212,-0.214475459,-0.029052068,-0.186668276,-0.494077175
3/11/2015,-0.070991227,-0.121389448,-1.614729745,-0.911926929,-0.310160165,-0.531021095,-0.076660276,-0.177036297,-0.133327937,-0.029443304,-0.060067273,-0.610525425
3/12/2015,-0.192089118,-0.344533297,-2.235158288,-1.30170252,-0.55760029,-0.841818436,-0.053988882,-0.42247646,-0.254578129,-0.034765417,-0.514057629,-2.707725259
3/13/2015,-0.223430215,-0.318766304,-2.298401133,-0.961439802,-0.581324503,-0.784707911,-0.085864563,-0.422858013,-0.172971439,-0.033565203,-0.488059934,-2.294665469
3/16/2015,-0.2413963,-0.285367853,-1.040086199,-0.94708077,-0.504220932,-0.63491046,-0.117701918,-0.426457962,-0.175483996,-0.033894792,-0.439203984,-1.383627267
